product_id,week_start,units_received
11442,2025-11-24,44
11442,2025-12-01,76
11442,2025-12-08,61
11442,2025-12-15,52
11442,2025-12-22,76
11442,2025-12-29,69
11442,2026-01-05,52
11442,2026-01-12,19
11443,2025-11-24,25
11443,2025-12-01,30
11443,2025-12-08,27
11443,2025-12-15,29
11443,2025-12-22,18
11443,2025-12-29,25
11443,2026-01-05,26
11443,2026-01-12,26
11444,2025-11-24,29
11444,2025-12-01,30
11444,2025-12-08,36
11444,2025-12-15,21
11444,2025-12-22,20
11444,2025-12-29,16
11444,2026-01-05,25
11444,2026-01-12,21
11445,2025-11-24,43
11445,2025-12-01,88
11445,2025-12-08,70
11445,2025-12-15,74
11445,2025-12-22,72
11445,2025-12-29,96
11445,2026-01-05,107
11445,2026-01-12,34
11446,2025-11-24,76
11446,2025-12-01,62
11446,2025-12-08,66
11446,2025-12-15,37
11446,2025-12-22,74
11446,2025-12-29,51
11446,2026-01-05,73
11446,2026-01-12,61
11447,2025-11-24,17
11447,2025-12-01,14
11447,2025-12-08,11
11447,2025-12-15,19
11447,2025-12-22,11
11447,2025-12-29,14
11447,2026-01-05,9
11447,2026-01-12,15
11448,2025-11-24,21
11448,2025-12-01,36
11448,2025-12-08,26
11448,2025-12-15,23
11448,2025-12-22,31
11448,2025-12-29,24
11448,2026-01-05,36
11448,2026-01-12,20
11449,2025-11-24,41
11449,2025-12-01,20
11449,2025-12-08,40
11449,2025-12-15,28
11449,2025-12-22,24
11449,2025-12-29,38
11449,2026-01-05,39
11449,2026-01-12,35
11450,2025-11-24,3
11450,2025-12-01,5
11450,2025-12-08,6
11450,2025-12-15,11
11450,2025-12-22,9
11450,2025-12-29,6
11450,2026-01-05,10
11450,2026-01-12,5
11451,2025-11-24,61
11451,2025-12-01,43
11451,2025-12-08,47
11451,2025-12-15,68
11451,2025-12-22,39
11451,2025-12-29,71
11451,2026-01-05,39
11451,2026-01-12,38
11452,2025-11-24,64
11452,2025-12-01,53
11452,2025-12-08,76
11452,2025-12-15,57
11452,2025-12-22,68
11452,2025-12-29,55
11452,2026-01-05,63
11452,2026-01-12,68
11453,2025-11-24,114
11453,2025-12-01,85
11453,2025-12-08,71
11453,2025-12-15,105
11453,2025-12-22,87
11453,2025-12-29,76
11453,2026-01-05,99
11453,2026-01-12,79
11454,2025-11-24,24
11454,2025-12-01,25
11454,2025-12-08,28
11454,2025-12-15,28
11454,2025-12-22,18
11454,2025-12-29,40
11454,2026-01-05,33
11454,2026-01-12,28
11455,2025-11-24,51
11455,2025-12-01,39
11455,2025-12-08,53
11455,2025-12-15,62
11455,2025-12-22,32
11455,2025-12-29,46
11455,2026-01-05,49
11455,2026-01-12,39
11456,2025-11-24,31
11456,2025-12-01,24
11456,2025-12-08,23
11456,2025-12-15,23
11456,2025-12-22,29
11456,2025-12-29,31
11456,2026-01-05,30
11456,2026-01-12,22
11457,2025-11-24,77
11457,2025-12-01,59
11457,2025-12-08,96
11457,2025-12-15,38
11457,2025-12-22,60
11457,2025-12-29,78
11457,2026-01-05,58
11457,2026-01-12,36
11458,2025-11-24,42
11458,2025-12-01,49
11458,2025-12-08,59
11458,2025-12-15,67
11458,2025-12-22,48
11458,2025-12-29,46
11458,2026-01-05,64
11458,2026-01-12,43
11459,2025-11-24,55
11459,2025-12-01,46
11459,2025-12-08,39
11459,2025-12-15,45
11459,2025-12-22,50
11459,2025-12-29,77
11459,2026-01-05,70
11459,2026-01-12,38
11460,2025-11-24,31
11460,2025-12-01,20
11460,2025-12-08,18
11460,2025-12-15,16
11460,2025-12-22,28
11460,2025-12-29,29
11460,2026-01-05,21
11460,2026-01-12,27
11461,2025-11-24,40
11461,2025-12-01,74
11461,2025-12-08,35
11461,2025-12-15,57
11461,2025-12-22,55
11461,2025-12-29,48
11461,2026-01-05,53
11461,2026-01-12,56
11462,2025-11-24,30
11462,2025-12-01,23
11462,2025-12-08,12
11462,2025-12-15,17
11462,2025-12-22,26
11462,2025-12-29,24
11462,2026-01-05,23
11462,2026-01-12,19
11463,2025-11-24,89
11463,2025-12-01,73
11463,2025-12-08,74
11463,2025-12-15,102
11463,2025-12-22,52
11463,2025-12-29,77
11463,2026-01-05,72
11463,2026-01-12,51
11464,2025-11-24,10
11464,2025-12-01,14
11464,2025-12-08,8
11464,2025-12-15,8
11464,2025-12-22,10
11464,2025-12-29,8
11464,2026-01-05,9
11464,2026-01-12,11
11465,2025-11-24,21
11465,2025-12-01,23
11465,2025-12-08,13
11465,2025-12-15,24
11465,2025-12-22,19
11465,2025-12-29,18
11465,2026-01-05,17
11465,2026-01-12,22
11466,2025-11-24,6
11466,2025-12-01,11
11466,2025-12-08,9
11466,2025-12-15,9
11466,2025-12-22,11
11466,2025-12-29,15
11466,2026-01-05,11
11466,2026-01-12,12
11467,2025-11-24,19
11467,2025-12-01,16
11467,2025-12-08,17
11467,2025-12-15,16
11467,2025-12-22,21
11467,2025-12-29,24
11467,2026-01-05,23
11467,2026-01-12,23
11468,2025-11-24,43
11468,2025-12-01,36
11468,2025-12-08,30
11468,2025-12-15,38
11468,2025-12-22,39
11468,2025-12-29,49
11468,2026-01-05,32
11468,2026-01-12,43
11469,2025-11-24,35
11469,2025-12-01,21
11469,2025-12-08,38
11469,2025-12-15,50
11469,2025-12-22,46
11469,2025-12-29,35
11469,2026-01-05,33
11469,2026-01-12,58
11470,2025-11-24,28
11470,2025-12-01,20
11470,2025-12-08,15
11470,2025-12-15,28
11470,2025-12-22,18
11470,2025-12-29,13
11470,2026-01-05,12
11470,2026-01-12,28
11471,2025-11-24,33
11471,2025-12-01,51
11471,2025-12-08,33
11471,2025-12-15,67
11471,2025-12-22,52
11471,2025-12-29,69
11471,2026-01-05,44
11471,2026-01-12,60
11472,2025-11-24,56
11472,2025-12-01,61
11472,2025-12-08,71
11472,2025-12-15,21
11472,2025-12-22,73
11472,2025-12-29,77
11472,2026-01-05,55
11472,2026-01-12,73
11473,2025-11-24,12
11473,2025-12-01,10
11473,2025-12-08,11
11473,2025-12-15,8
11473,2025-12-22,13
11473,2025-12-29,11
11473,2026-01-05,13
11473,2026-01-12,5
11474,2025-11-24,6
11474,2025-12-01,8
11474,2025-12-08,6
11474,2025-12-15,5
11474,2025-12-22,11
11474,2025-12-29,11
11474,2026-01-05,10
11474,2026-01-12,10
11475,2025-11-24,52
11475,2025-12-01,50
11475,2025-12-08,43
11475,2025-12-15,42
11475,2025-12-22,55
11475,2025-12-29,69
11475,2026-01-05,14
11475,2026-01-12,39
11476,2025-11-24,13
11476,2025-12-01,16
11476,2025-12-08,14
11476,2025-12-15,17
11476,2025-12-22,8
11476,2025-12-29,11
11476,2026-01-05,7
11476,2026-01-12,13
11477,2025-11-24,66
11477,2025-12-01,60
11477,2025-12-08,47
11477,2025-12-15,44
11477,2025-12-22,43
11477,2025-12-29,65
11477,2026-01-05,60
11477,2026-01-12,66
11478,2025-11-24,67
11478,2025-12-01,51
11478,2025-12-08,49
11478,2025-12-15,44
11478,2025-12-22,44
11478,2025-12-29,39
11478,2026-01-05,36
11478,2026-01-12,46
11479,2025-11-24,22
11479,2025-12-01,75
11479,2025-12-08,55
11479,2025-12-15,45
11479,2025-12-22,34
11479,2025-12-29,62
11479,2026-01-05,44
11479,2026-01-12,51
11480,2025-11-24,8
11480,2025-12-01,27
11480,2025-12-08,23
11480,2025-12-15,32
11480,2025-12-22,9
11480,2025-12-29,23
11480,2026-01-05,14
11480,2026-01-12,26
11481,2025-11-24,51
11481,2025-12-01,39
11481,2025-12-08,51
11481,2025-12-15,73
11481,2025-12-22,52
11481,2025-12-29,49
11481,2026-01-05,37
11481,2026-01-12,43
11482,2025-11-24,56
11482,2025-12-01,73
11482,2025-12-08,101
11482,2025-12-15,72
11482,2025-12-22,87
11482,2025-12-29,44
11482,2026-01-05,72
11482,2026-01-12,71
11483,2025-11-24,40
11483,2025-12-01,36
11483,2025-12-08,26
11483,2025-12-15,50
11483,2025-12-22,19
11483,2025-12-29,52
11483,2026-01-05,29
11483,2026-01-12,41
11484,2025-11-24,20
11484,2025-12-01,21
11484,2025-12-08,27
11484,2025-12-15,18
11484,2025-12-22,35
11484,2025-12-29,27
11484,2026-01-05,29
11484,2026-01-12,22
11485,2025-11-24,24
11485,2025-12-01,13
11485,2025-12-08,14
11485,2025-12-15,24
11485,2025-12-22,11
11485,2025-12-29,10
11485,2026-01-05,15
11485,2026-01-12,22
11486,2025-11-24,63
11486,2025-12-01,68
11486,2025-12-08,51
11486,2025-12-15,45
11486,2025-12-22,42
11486,2025-12-29,45
11486,2026-01-05,72
11486,2026-01-12,50
11487,2025-11-24,26
11487,2025-12-01,53
11487,2025-12-08,41
11487,2025-12-15,55
11487,2025-12-22,35
11487,2025-12-29,49
11487,2026-01-05,34
11487,2026-01-12,52
11488,2025-11-24,29
11488,2025-12-01,26
11488,2025-12-08,42
11488,2025-12-15,35
11488,2025-12-22,35
11488,2025-12-29,26
11488,2026-01-05,39
11488,2026-01-12,33
11489,2025-11-24,76
11489,2025-12-01,69
11489,2025-12-08,65
11489,2025-12-15,58
11489,2025-12-22,58
11489,2025-12-29,80
11489,2026-01-05,117
11489,2026-01-12,68
11490,2025-11-24,12
11490,2025-12-01,13
11490,2025-12-08,14
11490,2025-12-15,13
11490,2025-12-22,5
11490,2025-12-29,16
11490,2026-01-05,14
11490,2026-01-12,9
11491,2025-11-24,47
11491,2025-12-01,41
11491,2025-12-08,30
11491,2025-12-15,42
11491,2025-12-22,33
11491,2025-12-29,30
11491,2026-01-05,48
11491,2026-01-12,45
11492,2025-11-24,16
11492,2025-12-01,26
11492,2025-12-08,23
11492,2025-12-15,17
11492,2025-12-22,23
11492,2025-12-29,25
11492,2026-01-05,13
11492,2026-01-12,26
11493,2025-11-24,29
11493,2025-12-01,73
11493,2025-12-08,50
11493,2025-12-15,85
11493,2025-12-22,90
11493,2025-12-29,78
11493,2026-01-05,68
11493,2026-01-12,65
11494,2025-11-24,67
11494,2025-12-01,37
11494,2025-12-08,85
11494,2025-12-15,62
11494,2025-12-22,70
11494,2025-12-29,66
11494,2026-01-05,72
11494,2026-01-12,49
11495,2025-11-24,22
11495,2025-12-01,20
11495,2025-12-08,16
11495,2025-12-15,19
11495,2025-12-22,15
11495,2025-12-29,22
11495,2026-01-05,17
11495,2026-01-12,17
11496,2025-11-24,23
11496,2025-12-01,24
11496,2025-12-08,35
11496,2025-12-15,27
11496,2025-12-22,28
11496,2025-12-29,26
11496,2026-01-05,26
11496,2026-01-12,35
11497,2025-11-24,47
11497,2025-12-01,81
11497,2025-12-08,45
11497,2025-12-15,56
11497,2025-12-22,57
11497,2025-12-29,60
11497,2026-01-05,86
11497,2026-01-12,52
11498,2025-11-24,53
11498,2025-12-01,59
11498,2025-12-08,35
11498,2025-12-15,73
11498,2025-12-22,57
11498,2025-12-29,36
11498,2026-01-05,57
11498,2026-01-12,30
11499,2025-11-24,28
11499,2025-12-01,33
11499,2025-12-08,29
11499,2025-12-15,37
11499,2025-12-22,50
11499,2025-12-29,36
11499,2026-01-05,36
11499,2026-01-12,25
11500,2025-11-24,77
11500,2025-12-01,51
11500,2025-12-08,66
11500,2025-12-15,58
11500,2025-12-22,77
11500,2025-12-29,79
11500,2026-01-05,71
11500,2026-01-12,60
11501,2025-11-24,52
11501,2025-12-01,81
11501,2025-12-08,52
11501,2025-12-15,45
11501,2025-12-22,67
11501,2025-12-29,57
11501,2026-01-05,84
11501,2026-01-12,63
11502,2025-11-24,68
11502,2025-12-01,57
11502,2025-12-08,51
11502,2025-12-15,47
11502,2025-12-22,57
11502,2025-12-29,53
11502,2026-01-05,72
11502,2026-01-12,47
11503,2025-11-24,30
11503,2025-12-01,26
11503,2025-12-08,35
11503,2025-12-15,34
11503,2025-12-22,35
11503,2025-12-29,25
11503,2026-01-05,31
11503,2026-01-12,29
11504,2025-11-24,44
11504,2025-12-01,38
11504,2025-12-08,66
11504,2025-12-15,41
11504,2025-12-22,40
11504,2025-12-29,44
11504,2026-01-05,52
11504,2026-01-12,49
11505,2025-11-24,14
11505,2025-12-01,9
11505,2025-12-08,7
11505,2025-12-15,12
11505,2025-12-22,20
11505,2025-12-29,12
11505,2026-01-05,10
11505,2026-01-12,12
11506,2025-11-24,40
11506,2025-12-01,26
11506,2025-12-08,16
11506,2025-12-15,36
11506,2025-12-22,34
11506,2025-12-29,33
11506,2026-01-05,32
11506,2026-01-12,32
11507,2025-11-24,24
11507,2025-12-01,28
11507,2025-12-08,40
11507,2025-12-15,34
11507,2025-12-22,18
11507,2025-12-29,39
11507,2026-01-05,49
11507,2026-01-12,32
11508,2025-11-24,19
11508,2025-12-01,19
11508,2025-12-08,26
11508,2025-12-15,21
11508,2025-12-22,18
11508,2025-12-29,29
11508,2026-01-05,36
11508,2026-01-12,24
11509,2025-11-24,20
11509,2025-12-01,30
11509,2025-12-08,22
11509,2025-12-15,37
11509,2025-12-22,35
11509,2025-12-29,41
11509,2026-01-05,28
11509,2026-01-12,46
11510,2025-11-24,39
11510,2025-12-01,36
11510,2025-12-08,27
11510,2025-12-15,27
11510,2025-12-22,19
11510,2025-12-29,32
11510,2026-01-05,34
11510,2026-01-12,41
11511,2025-11-24,17
11511,2025-12-01,28
11511,2025-12-08,29
11511,2025-12-15,36
11511,2025-12-22,21
11511,2025-12-29,20
11511,2026-01-05,29
11511,2026-01-12,23
11512,2025-11-24,24
11512,2025-12-01,15
11512,2025-12-08,10
11512,2025-12-15,16
11512,2025-12-22,20
11512,2025-12-29,10
11512,2026-01-05,11
11512,2026-01-12,21
11513,2025-11-24,57
11513,2025-12-01,60
11513,2025-12-08,49
11513,2025-12-15,24
11513,2025-12-22,81
11513,2025-12-29,77
11513,2026-01-05,44
11513,2026-01-12,65
11514,2025-11-24,50
11514,2025-12-01,46
11514,2025-12-08,48
11514,2025-12-15,91
11514,2025-12-22,85
11514,2025-12-29,54
11514,2026-01-05,77
11514,2026-01-12,68
11515,2025-11-24,8
11515,2025-12-01,4
11515,2025-12-08,11
11515,2025-12-15,8
11515,2025-12-22,9
11515,2025-12-29,7
11515,2026-01-05,10
11515,2026-01-12,4
11516,2025-11-24,22
11516,2025-12-01,25
11516,2025-12-08,30
11516,2025-12-15,26
11516,2025-12-22,36
11516,2025-12-29,20
11516,2026-01-05,33
11516,2026-01-12,28
11517,2025-11-24,17
11517,2025-12-01,23
11517,2025-12-08,23
11517,2025-12-15,22
11517,2025-12-22,23
11517,2025-12-29,24
11517,2026-01-05,34
11517,2026-01-12,25
11518,2025-11-24,12
11518,2025-12-01,17
11518,2025-12-08,14
11518,2025-12-15,20
11518,2025-12-22,13
11518,2025-12-29,11
11518,2026-01-05,11
11518,2026-01-12,11
11519,2025-11-24,37
11519,2025-12-01,34
11519,2025-12-08,45
11519,2025-12-15,38
11519,2025-12-22,39
11519,2025-12-29,49
11519,2026-01-05,40
11519,2026-01-12,33
11520,2025-11-24,101
11520,2025-12-01,83
11520,2025-12-08,77
11520,2025-12-15,57
11520,2025-12-22,87
11520,2025-12-29,87
11520,2026-01-05,81
11520,2026-01-12,82
11521,2025-11-24,12
11521,2025-12-01,11
11521,2025-12-08,12
11521,2025-12-15,19
11521,2025-12-22,7
11521,2025-12-29,9
11521,2026-01-05,13
11521,2026-01-12,15
11522,2025-11-24,59
11522,2025-12-01,60
11522,2025-12-08,50
11522,2025-12-15,38
11522,2025-12-22,16
11522,2025-12-29,21
11522,2026-01-05,30
11522,2026-01-12,38
11523,2025-11-24,36
11523,2025-12-01,35
11523,2025-12-08,38
11523,2025-12-15,25
11523,2025-12-22,44
11523,2025-12-29,26
11523,2026-01-05,30
11523,2026-01-12,38
11524,2025-11-24,25
11524,2025-12-01,21
11524,2025-12-08,18
11524,2025-12-15,16
11524,2025-12-22,24
11524,2025-12-29,25
11524,2026-01-05,18
11524,2026-01-12,15
11525,2025-11-24,57
11525,2025-12-01,68
11525,2025-12-08,52
11525,2025-12-15,66
11525,2025-12-22,58
11525,2025-12-29,79
11525,2026-01-05,57
11525,2026-01-12,80
11526,2025-11-24,104
11526,2025-12-01,62
11526,2025-12-08,82
11526,2025-12-15,55
11526,2025-12-22,63
11526,2025-12-29,66
11526,2026-01-05,42
11526,2026-01-12,72
11527,2025-11-24,23
11527,2025-12-01,20
11527,2025-12-08,32
11527,2025-12-15,25
11527,2025-12-22,26
11527,2025-12-29,29
11527,2026-01-05,23
11527,2026-01-12,25
11528,2025-11-24,42
11528,2025-12-01,43
11528,2025-12-08,37
11528,2025-12-15,51
11528,2025-12-22,52
11528,2025-12-29,68
11528,2026-01-05,42
11528,2026-01-12,52
11529,2025-11-24,59
11529,2025-12-01,34
11529,2025-12-08,46
11529,2025-12-15,58
11529,2025-12-22,49
11529,2025-12-29,41
11529,2026-01-05,55
11529,2026-01-12,42
11530,2025-11-24,57
11530,2025-12-01,56
11530,2025-12-08,68
11530,2025-12-15,83
11530,2025-12-22,54
11530,2025-12-29,87
11530,2026-01-05,71
11530,2026-01-12,63
11531,2025-11-24,47
11531,2025-12-01,42
11531,2025-12-08,41
11531,2025-12-15,43
11531,2025-12-22,49
11531,2025-12-29,53
11531,2026-01-05,48
11531,2026-01-12,39
11532,2025-11-24,17
11532,2025-12-01,21
11532,2025-12-08,9
11532,2025-12-15,19
11532,2025-12-22,18
11532,2025-12-29,20
11532,2026-01-05,14
11532,2026-01-12,14
11533,2025-11-24,20
11533,2025-12-01,27
11533,2025-12-08,17
11533,2025-12-15,21
11533,2025-12-22,23
11533,2025-12-29,19
11533,2026-01-05,16
11533,2026-01-12,22
11534,2025-11-24,10
11534,2025-12-01,16
11534,2025-12-08,9
11534,2025-12-15,13
11534,2025-12-22,14
11534,2025-12-29,20
11534,2026-01-05,8
11534,2026-01-12,10
11535,2025-11-24,15
11535,2025-12-01,11
11535,2025-12-08,12
11535,2025-12-15,14
11535,2025-12-22,8
11535,2025-12-29,15
11535,2026-01-05,12
11535,2026-01-12,11
11536,2025-11-24,65
11536,2025-12-01,54
11536,2025-12-08,53
11536,2025-12-15,46
11536,2025-12-22,62
11536,2025-12-29,63
11536,2026-01-05,59
11536,2026-01-12,56
11537,2025-11-24,38
11537,2025-12-01,19
11537,2025-12-08,28
11537,2025-12-15,39
11537,2025-12-22,24
11537,2025-12-29,40
11537,2026-01-05,34
11537,2026-01-12,22
11538,2025-11-24,42
11538,2025-12-01,49
11538,2025-12-08,19
11538,2025-12-15,29
11538,2025-12-22,34
11538,2025-12-29,37
11538,2026-01-05,34
11538,2026-01-12,24
11539,2025-11-24,36
11539,2025-12-01,39
11539,2025-12-08,19
11539,2025-12-15,41
11539,2025-12-22,26
11539,2025-12-29,57
11539,2026-01-05,55
11539,2026-01-12,31
11540,2025-11-24,24
11540,2025-12-01,17
11540,2025-12-08,20
11540,2025-12-15,19
11540,2025-12-22,14
11540,2025-12-29,31
11540,2026-01-05,29
11540,2026-01-12,16
11541,2025-11-24,49
11541,2025-12-01,39
11541,2025-12-08,43
11541,2025-12-15,22
11541,2025-12-22,41
11541,2025-12-29,33
11541,2026-01-05,42
11541,2026-01-12,33
11542,2025-11-24,30
11542,2025-12-01,40
11542,2025-12-08,37
11542,2025-12-15,19
11542,2025-12-22,23
11542,2025-12-29,30
11542,2026-01-05,27
11542,2026-01-12,44
11543,2025-11-24,34
11543,2025-12-01,55
11543,2025-12-08,43
11543,2025-12-15,66
11543,2025-12-22,62
11543,2025-12-29,28
11543,2026-01-05,68
11543,2026-01-12,63
11544,2025-11-24,50
11544,2025-12-01,47
11544,2025-12-08,55
11544,2025-12-15,77
11544,2025-12-22,76
11544,2025-12-29,89
11544,2026-01-05,60
11544,2026-01-12,83
11545,2025-11-24,75
11545,2025-12-01,81
11545,2025-12-08,100
11545,2025-12-15,67
11545,2025-12-22,82
11545,2025-12-29,85
11545,2026-01-05,100
11545,2026-01-12,82
11546,2025-11-24,29
11546,2025-12-01,25
11546,2025-12-08,25
11546,2025-12-15,21
11546,2025-12-22,22
11546,2025-12-29,23
11546,2026-01-05,16
11546,2026-01-12,37
11547,2025-11-24,36
11547,2025-12-01,39
11547,2025-12-08,27
11547,2025-12-15,40
11547,2025-12-22,42
11547,2025-12-29,55
11547,2026-01-05,36
11547,2026-01-12,49
11548,2025-11-24,58
11548,2025-12-01,61
11548,2025-12-08,52
11548,2025-12-15,64
11548,2025-12-22,35
11548,2025-12-29,23
11548,2026-01-05,45
11548,2026-01-12,48
11549,2025-11-24,8
11549,2025-12-01,11
11549,2025-12-08,12
11549,2025-12-15,12
11549,2025-12-22,8
11549,2025-12-29,6
11549,2026-01-05,11
11549,2026-01-12,7
11550,2025-11-24,54
11550,2025-12-01,65
11550,2025-12-08,69
11550,2025-12-15,32
11550,2025-12-22,66
11550,2025-12-29,70
11550,2026-01-05,52
11550,2026-01-12,24
11551,2025-11-24,47
11551,2025-12-01,80
11551,2025-12-08,86
11551,2025-12-15,62
11551,2025-12-22,69
11551,2025-12-29,76
11551,2026-01-05,53
11551,2026-01-12,58
11552,2025-11-24,28
11552,2025-12-01,32
11552,2025-12-08,17
11552,2025-12-15,28
11552,2025-12-22,19
11552,2025-12-29,36
11552,2026-01-05,33
11552,2026-01-12,46
11553,2025-11-24,17
11553,2025-12-01,33
11553,2025-12-08,19
11553,2025-12-15,15
11553,2025-12-22,19
11553,2025-12-29,19
11553,2026-01-05,27
11553,2026-01-12,18
11554,2025-11-24,72
11554,2025-12-01,89
11554,2025-12-08,65
11554,2025-12-15,59
11554,2025-12-22,65
11554,2025-12-29,66
11554,2026-01-05,121
11554,2026-01-12,60
11555,2025-11-24,12
11555,2025-12-01,14
11555,2025-12-08,12
11555,2025-12-15,13
11555,2025-12-22,11
11555,2025-12-29,12
11555,2026-01-05,13
11555,2026-01-12,12
11556,2025-11-24,43
11556,2025-12-01,34
11556,2025-12-08,46
11556,2025-12-15,38
11556,2025-12-22,24
11556,2025-12-29,33
11556,2026-01-05,45
11556,2026-01-12,42
11557,2025-11-24,64
11557,2025-12-01,71
11557,2025-12-08,50
11557,2025-12-15,79
11557,2025-12-22,61
11557,2025-12-29,65
11557,2026-01-05,89
11557,2026-01-12,71
11558,2025-11-24,64
11558,2025-12-01,43
11558,2025-12-08,94
11558,2025-12-15,69
11558,2025-12-22,87
11558,2025-12-29,69
11558,2026-01-05,64
11558,2026-01-12,88
11559,2025-11-24,16
11559,2025-12-01,13
11559,2025-12-08,11
11559,2025-12-15,11
11559,2025-12-22,14
11559,2025-12-29,11
11559,2026-01-05,13
11559,2026-01-12,12
11560,2025-11-24,45
11560,2025-12-01,39
11560,2025-12-08,32
11560,2025-12-15,44
11560,2025-12-22,57
11560,2025-12-29,24
11560,2026-01-05,48
11560,2026-01-12,38
11561,2025-11-24,65
11561,2025-12-01,53
11561,2025-12-08,42
11561,2025-12-15,51
11561,2025-12-22,42
11561,2025-12-29,29
11561,2026-01-05,49
11561,2026-01-12,47
11562,2025-11-24,100
11562,2025-12-01,75
11562,2025-12-08,70
11562,2025-12-15,86
11562,2025-12-22,78
11562,2025-12-29,87
11562,2026-01-05,83
11562,2026-01-12,61
11563,2025-11-24,29
11563,2025-12-01,37
11563,2025-12-08,23
11563,2025-12-15,44
11563,2025-12-22,66
11563,2025-12-29,49
11563,2026-01-05,46
11563,2026-01-12,39
11564,2025-11-24,64
11564,2025-12-01,55
11564,2025-12-08,39
11564,2025-12-15,58
11564,2025-12-22,36
11564,2025-12-29,60
11564,2026-01-05,55
11564,2026-01-12,38
11565,2025-11-24,38
11565,2025-12-01,62
11565,2025-12-08,92
11565,2025-12-15,55
11565,2025-12-22,43
11565,2025-12-29,50
11565,2026-01-05,66
11565,2026-01-12,32
11566,2025-11-24,85
11566,2025-12-01,60
11566,2025-12-08,53
11566,2025-12-15,50
11566,2025-12-22,59
11566,2025-12-29,51
11566,2026-01-05,50
11566,2026-01-12,80
11567,2025-11-24,50
11567,2025-12-01,37
11567,2025-12-08,49
11567,2025-12-15,75
11567,2025-12-22,76
11567,2025-12-29,68
11567,2026-01-05,69
11567,2026-01-12,58
11568,2025-11-24,53
11568,2025-12-01,79
11568,2025-12-08,34
11568,2025-12-15,107
11568,2025-12-22,55
11568,2025-12-29,74
11568,2026-01-05,100
11568,2026-01-12,66
11569,2025-11-24,37
11569,2025-12-01,36
11569,2025-12-08,35
11569,2025-12-15,34
11569,2025-12-22,28
11569,2025-12-29,33
11569,2026-01-05,23
11569,2026-01-12,28
11570,2025-11-24,40
11570,2025-12-01,49
11570,2025-12-08,37
11570,2025-12-15,15
11570,2025-12-22,21
11570,2025-12-29,29
11570,2026-01-05,22
11570,2026-01-12,10
11571,2025-11-24,39
11571,2025-12-01,57
11571,2025-12-08,25
11571,2025-12-15,45
11571,2025-12-22,68
11571,2025-12-29,41
11571,2026-01-05,55
11571,2026-01-12,62
11572,2025-11-24,68
11572,2025-12-01,54
11572,2025-12-08,52
11572,2025-12-15,73
11572,2025-12-22,47
11572,2025-12-29,37
11572,2026-01-05,28
11572,2026-01-12,47
11573,2025-11-24,57
11573,2025-12-01,31
11573,2025-12-08,27
11573,2025-12-15,38
11573,2025-12-22,54
11573,2025-12-29,34
11573,2026-01-05,58
11573,2026-01-12,32
11574,2025-11-24,57
11574,2025-12-01,49
11574,2025-12-08,51
11574,2025-12-15,29
11574,2025-12-22,33
11574,2025-12-29,56
11574,2026-01-05,52
11574,2026-01-12,54
11575,2025-11-24,51
11575,2025-12-01,49
11575,2025-12-08,42
11575,2025-12-15,43
11575,2025-12-22,40
11575,2025-12-29,68
11575,2026-01-05,54
11575,2026-01-12,30
11576,2025-11-24,26
11576,2025-12-01,25
11576,2025-12-08,18
11576,2025-12-15,20
11576,2025-12-22,28
11576,2025-12-29,27
11576,2026-01-05,21
11576,2026-01-12,22
11577,2025-11-24,50
11577,2025-12-01,40
11577,2025-12-08,32
11577,2025-12-15,44
11577,2025-12-22,53
11577,2025-12-29,43
11577,2026-01-05,36
11577,2026-01-12,44
11578,2025-11-24,43
11578,2025-12-01,86
11578,2025-12-08,59
11578,2025-12-15,45
11578,2025-12-22,59
11578,2025-12-29,82
11578,2026-01-05,98
11578,2026-01-12,51
11579,2025-11-24,32
11579,2025-12-01,15
11579,2025-12-08,22
11579,2025-12-15,21
11579,2025-12-22,28
11579,2025-12-29,40
11579,2026-01-05,22
11579,2026-01-12,32
11580,2025-11-24,23
11580,2025-12-01,19
11580,2025-12-08,19
11580,2025-12-15,24
11580,2025-12-22,18
11580,2025-12-29,23
11580,2026-01-05,23
11580,2026-01-12,30
11581,2025-11-24,21
11581,2025-12-01,30
11581,2025-12-08,37
11581,2025-12-15,24
11581,2025-12-22,34
11581,2025-12-29,29
11581,2026-01-05,25
11581,2026-01-12,30
11582,2025-11-24,50
11582,2025-12-01,33
11582,2025-12-08,42
11582,2025-12-15,51
11582,2025-12-22,58
11582,2025-12-29,82
11582,2026-01-05,61
11582,2026-01-12,61
11583,2025-11-24,53
11583,2025-12-01,33
11583,2025-12-08,43
11583,2025-12-15,32
11583,2025-12-22,43
11583,2025-12-29,50
11583,2026-01-05,26
11583,2026-01-12,25
11584,2025-11-24,85
11584,2025-12-01,49
11584,2025-12-08,71
11584,2025-12-15,43
11584,2025-12-22,46
11584,2025-12-29,71
11584,2026-01-05,37
11584,2026-01-12,44
11585,2025-11-24,25
11585,2025-12-01,32
11585,2025-12-08,35
11585,2025-12-15,17
11585,2025-12-22,38
11585,2025-12-29,37
11585,2026-01-05,23
11585,2026-01-12,22
11586,2025-11-24,9
11586,2025-12-01,28
11586,2025-12-08,21
11586,2025-12-15,20
11586,2025-12-22,12
11586,2025-12-29,18
11586,2026-01-05,29
11586,2026-01-12,18
11587,2025-11-24,8
11587,2025-12-01,10
11587,2025-12-08,13
11587,2025-12-15,10
11587,2025-12-22,7
